id,created_at,english_title,original_language,screening_city,date_of_showing,showtime,cinema,english_href,screening_type,hebrew_title,hebrew_href,dub_language,screening_tech,tmdb_id,run_id
b0ea4d4a-26f0-1769-1390-fef4e383c1b4,2026-03-02 12:00:00+00,Is This Thing On?,English,Jerusalem,2026-03-08,22:10:00,Cinema City,https://tickets.cinema-city.co.il/order/046612?lang=en,Regular,זה עובד,https://tickets.cinema-city.co.il/order/046612?lang=he,,2D,1140498,242
2c777e67-67c8-8d52-0982-fe4fc64fef22,2026-03-02 12:00:00+00,Marty Supreme,English,Jerusalem,2026-03-08,10:30:00,Cinema City,https://tickets.cinema-city.co.il/order/347405?lang=en,Regular,מרטי סופרים,https://tickets.cinema-city.co.il/order/347405?lang=he,,2D,1317288,242
51d78b94-44bd-a72c-4ecc-c183588d30dc,2026-03-02 12:00:00+00,Marty Supreme,English,Jerusalem,2026-03-08,12:00:00,Cinema City,https://tickets.cinema-city.co.il/order/393148?lang=en,Regular,מרטי סופרים,https://tickets.cinema-city.co.il/order/393148?lang=he,,2D,1317288,242
d8485974-7732-bfba-bac0-7cab96d547d6,2026-03-02 12:00:00+00,Marty Supreme,English,Jerusalem,2026-03-08,14:30:00,Cinema City,https://tickets.cinema-city.co.il/order/213391?lang=en,Regular,מרטי סופרים,https://tickets.cinema-city.co.il/order/213391?lang=he,,2D,1317288,242
43ed3362-42ee-3bb8-8d76-2c765ee1a3f9,2026-03-02 12:00:00+00,Marty Supreme,English,Jerusalem,2026-03-08,17:00:00,Cinema City,https://tickets.cinema-city.co.il/order/200906?lang=en,Regular,מרטי סופרים,https://tickets.cinema-city.co.il/order/200906?lang=he,,2D,1317288,242
18aed5a3-92ee-2f83-3099-e59bd8adbcaf,2026-03-02 12:00:00+00,Marty Supreme,English,Jerusalem,2026-03-08,21:00:00,Cinema City,https://tickets.cinema-city.co.il/order/202571?lang=en,Regular,מרטי סופרים,https://tickets.cinema-city.co.il/order/202571?lang=he,,2D,1317288,242
2d20f9d4-6cd4-7927-a8c6-53f9e7ed0f5a,2026-03-02 12:00:00+00,Queen Mom,French,Jerusalem,2026-03-08,11:15:00,Cinema City,https://tickets.cinema-city.co.il/order/119307?lang=en,Regular,המלכה האם,https://tickets.cinema-city.co.il/order/119307?lang=he,,2D,1063873,242
c3fffd00-2408-90d0-1085-986c61553f4f,2026-03-02 12:00:00+00,Queen Mom,French,Jerusalem,2026-03-08,17:45:00,Cinema City,https://tickets.cinema-city.co.il/order/690537?lang=en,Regular,המלכה האם,https://tickets.cinema-city.co.il/order/690537?lang=he,,2D,1063873,242
69b51375-5333-8c08-755b-bef562d80f9b,2026-03-02 12:00:00+00,Solo Mio,English,Jerusalem,2026-03-08,15:15:00,Cinema City,https://tickets.cinema-city.co.il/order/679834?lang=en,Regular,להתאהב ברומא,https://tickets.cinema-city.co.il/order/679834?lang=he,,2D,1291335,242
1dd584dd-0531-3dd2-058e-4e10553f3ffb,2026-03-02 12:00:00+00,Solo Mio,English,Jerusalem,2026-03-08,17:00:00,Cinema City,https://tickets.cinema-city.co.il/order/989954?lang=en,Regular,להתאהב ברומא,https://tickets.cinema-city.co.il/order/989954?lang=he,,2D,1291335,242
a5e97bbc-932d-d098-6b78-65722ac307cd,2026-03-02 12:00:00+00,Solo Mio,English,Jerusalem,2026-03-08,17:45:00,Cinema City,https://tickets.cinema-city.co.il/order/334993?lang=en,Regular,להתאהב ברומא,https://tickets.cinema-city.co.il/order/334993?lang=he,,2D,1291335,242
8b32fb0f-bfc0-aeca-f82d-1854e4859ebe,2026-03-02 12:00:00+00,Solo Mio,English,Jerusalem,2026-03-08,19:40:00,Cinema City,https://tickets.cinema-city.co.il/order/518216?lang=en,Regular,להתאהב ברומא,https://tickets.cinema-city.co.il/order/518216?lang=he,,2D,1291335,242
cea18c00-f9cf-a65c-a12e-9815b97490f7,2026-03-02 12:00:00+00,Solo Mio,English,Jerusalem,2026-03-08,20:20:00,Cinema City,https://tickets.cinema-city.co.il/order/999246?lang=en,Regular,להתאהב ברומא,https://tickets.cinema-city.co.il/order/999246?lang=he,,2D,1291335,242
7d1ce681-5170-3543-cb8d-656fac0fe1ee,2026-03-02 12:00:00+00,Solo Mio,English,Jerusalem,2026-03-08,21:00:00,Cinema City,https://tickets.cinema-city.co.il/order/526869?lang=en,Regular,להתאהב ברומא,https://tickets.cinema-city.co.il/order/526869?lang=he,,2D,1291335,242
61760cbc-a24b-b7fe-3814-e7d5e31182de,2026-03-02 12:00:00+00,Solo Mio,English,Jerusalem,2026-03-08,22:10:00,Cinema City,https://tickets.cinema-city.co.il/order/521268?lang=en,Regular,להתאהב ברומא,https://tickets.cinema-city.co.il/order/521268?lang=he,,2D,1291335,242
4f20f749-bb82-feda-f184-b28beb4c5f9a,2026-03-02 12:00:00+00,Somebody to Love,Italian,Jerusalem,2026-03-08,12:45:00,Cinema City,https://tickets.cinema-city.co.il/order/058225?lang=en,Regular,השגעון שלנו,https://tickets.cinema-city.co.il/order/058225?lang=he,,2D,1312157,242
a1bc6d9f-c6e4-3137-fad1-9c2a74bdc76d,2026-03-02 12:00:00+00,Somebody to Love,Italian,Jerusalem,2026-03-08,15:15:00,Cinema City,https://tickets.cinema-city.co.il/order/378531?lang=en,Regular,השגעון שלנו,https://tickets.cinema-city.co.il/order/378531?lang=he,,2D,1312157,242
893755f7-8acd-19ea-d810-7782ba6db7ed,2026-03-02 12:00:00+00,Somebody to Love,Italian,Jerusalem,2026-03-08,17:45:00,Cinema City,https://tickets.cinema-city.co.il/order/269716?lang=en,Regular,השגעון שלנו,https://tickets.cinema-city.co.il/order/269716?lang=he,,2D,1312157,242
b48eac6f-3dfc-5806-e427-bae609367d16,2026-03-02 12:00:00+00,Somebody to Love,Italian,Jerusalem,2026-03-08,20:20:00,Cinema City,https://tickets.cinema-city.co.il/order/584813?lang=en,Regular,השגעון שלנו,https://tickets.cinema-city.co.il/order/584813?lang=he,,2D,1312157,242
54cdaab2-b554-4711-019b-69b38ca8adfd,2026-03-02 12:00:00+00,Somebody to Love,Italian,Jerusalem,2026-03-08,22:10:00,Cinema City,https://tickets.cinema-city.co.il/order/683913?lang=en,Regular,השגעון שלנו,https://tickets.cinema-city.co.il/order/683913?lang=he,,2D,1312157,242
1599f8be-5ccd-bc7c-1fe0-b2fdd8edd735,2026-03-02 12:00:00+00,The Soundman,Dutch,Jerusalem,2026-03-08,11:15:00,Cinema City,https://tickets.cinema-city.co.il/order/013487?lang=en,Regular,רדיו בריסל,https://tickets.cinema-city.co.il/order/013487?lang=he,,2D,1529023,242
f7484c08-cc2c-92af-5e51-f95de8684f14,2026-03-02 12:00:00+00,The Soundman,Dutch,Jerusalem,2026-03-08,15:15:00,Cinema City,https://tickets.cinema-city.co.il/order/947516?lang=en,Regular,רדיו בריסל,https://tickets.cinema-city.co.il/order/947516?lang=he,,2D,1529023,242
2d264b0c-b2d6-adbe-abf8-3ef68fd8e6b6,2026-03-02 12:00:00+00,The Soundman,Dutch,Jerusalem,2026-03-08,17:45:00,Cinema City,https://tickets.cinema-city.co.il/order/180060?lang=en,Regular,רדיו בריסל,https://tickets.cinema-city.co.il/order/180060?lang=he,,2D,1529023,242
9df5590f-2d88-9761-0252-1cc25b6bc371,2026-03-02 12:00:00+00,The Soundman,Dutch,Jerusalem,2026-03-08,20:20:00,Cinema City,https://tickets.cinema-city.co.il/order/201415?lang=en,Regular,רדיו בריסל,https://tickets.cinema-city.co.il/order/201415?lang=he,,2D,1529023,242
c0558c3e-ca06-2919-c2a1-2bda7d798e6f,2026-03-02 12:00:00+00,The Soundman,Dutch,Jerusalem,2026-03-08,22:10:00,Cinema City,https://tickets.cinema-city.co.il/order/659891?lang=en,Regular,רדיו בריסל,https://tickets.cinema-city.co.il/order/659891?lang=he,,2D,1529023,242
1a5284e4-3342-f925-9190-eb6b5f6ccd59,2026-03-02 12:00:00+00,"""Wuthering Heights""",English,Jerusalem,2026-03-08,12:50:00,Lev Cinema,https://ticket.lev.co.il/order/656546?lang=en,Regular,אנקת גבהים,https://ticket.lev.co.il/order/656546?lang=he,,2D,1316092,242
5c3a0513-b4d7-2e89-8fea-498265386ffa,2026-03-02 12:00:00+00,"""Wuthering Heights""",English,Jerusalem,2026-03-08,17:10:00,Lev Cinema,https://ticket.lev.co.il/order/784831?lang=en,Regular,אנקת גבהים,https://ticket.lev.co.il/order/784831?lang=he,,2D,1316092,242
fb6001ea-ee3e-f9d5-1ce6-5c6b3c5695fb,2026-03-02 12:00:00+00,"""Wuthering Heights""",English,Jerusalem,2026-03-08,19:20:00,Lev Cinema,https://ticket.lev.co.il/order/802482?lang=en,Regular,אנקת גבהים,https://ticket.lev.co.il/order/802482?lang=he,,2D,1316092,242
d3d43fe7-1f45-d38e-5bcc-9d0231b0afbf,2026-03-02 12:00:00+00,"""Wuthering Heights""",English,Jerusalem,2026-03-08,21:50:00,Lev Cinema,https://ticket.lev.co.il/order/152865?lang=en,Regular,אנקת גבהים,https://ticket.lev.co.il/order/152865?lang=he,,2D,1316092,242
e6b59289-b85b-8e11-f13d-bfab4291729d,2026-03-02 12:00:00+00,DJ Ahmet,Macedonian,Jerusalem,2026-03-08,14:30:00,Lev Cinema,https://ticket.lev.co.il/order/408647?lang=en,Regular,להזיז הרים,https://ticket.lev.co.il/order/408647?lang=he,,2D,1400743,242
e4a81d29-348c-e442-126b-64cf4916d3e6,2026-03-02 12:00:00+00,DJ Ahmet,Macedonian,Jerusalem,2026-03-08,18:30:00,Lev Cinema,https://ticket.lev.co.il/order/771672?lang=en,Regular,להזיז הרים,https://ticket.lev.co.il/order/771672?lang=he,,2D,1400743,242
9ceb4568-17af-3b9d-0421-0aeb1fc6d1f3,2026-03-02 12:00:00+00,DJ Ahmet,Macedonian,Jerusalem,2026-03-08,21:50:00,Lev Cinema,https://ticket.lev.co.il/order/091593?lang=en,Regular,להזיז הרים,https://ticket.lev.co.il/order/091593?lang=he,,2D,1400743,242
b411fbd1-9eff-4f72-5012-4b8d5d45c616,2026-03-02 12:00:00+00,GOAT,English,Jerusalem,2026-03-08,10:40:00,Lev Cinema,https://ticket.lev.co.il/order/209491?lang=en,Regular,להעז בגדול,https://ticket.lev.co.il/order/209491?lang=he,,2D,1297842,242
b791e932-c0cb-1b9f-c690-16379c68ff5a,2026-03-02 12:00:00+00,GOAT,English,Jerusalem,2026-03-08,13:10:00,Lev Cinema,https://ticket.lev.co.il/order/175704?lang=en,Regular,להעז בגדול,https://ticket.lev.co.il/order/175704?lang=he,,2D,1297842,242
0f006767-21fd-bb73-166c-25c9517bca50,2026-03-02 12:00:00+00,GOAT,English,Jerusalem,2026-03-08,15:50:00,Lev Cinema,https://ticket.lev.co.il/order/593304?lang=en,Regular,להעז בגדול,https://ticket.lev.co.il/order/593304?lang=he,,2D,1297842,242
2695fd07-ed01-b458-e410-5260545fc356,2026-03-02 12:00:00+00,GOAT,English,Jerusalem,2026-03-08,17:10:00,Lev Cinema,https://ticket.lev.co.il/order/806300?lang=en,Regular,להעז בגדול,https://ticket.lev.co.il/order/806300?lang=he,,2D,1297842,242
b3d0eb18-3a42-5d31-0fb8-5efb133e6047,2026-03-02 12:00:00+00,GOAT,English,Jerusalem,2026-03-08,21:00:00,Lev Cinema,https://ticket.lev.co.il/order/786543?lang=en,Regular,להעז בגדול,https://ticket.lev.co.il/order/786543?lang=he,,2D,1297842,242
835192c9-577d-cf56-f0a8-8a675f474730,2026-03-02 12:00:00+00,"Good Luck, Have Fun, Don't Die",English,Jerusalem,2026-03-08,12:50:00,Lev Cinema,https://ticket.lev.co.il/order/207350?lang=en,Regular,"בהצלחה, תהנו, אל תמותו",https://ticket.lev.co.il/order/207350?lang=he,,2D,1119449,242
452d8c5e-b111-b29c-2d39-d8c4c0bf1935,2026-03-02 12:00:00+00,"Good Luck, Have Fun, Don't Die",English,Jerusalem,2026-03-08,18:50:00,Lev Cinema,https://ticket.lev.co.il/order/686727?lang=en,Regular,"בהצלחה, תהנו, אל תמותו",https://ticket.lev.co.il/order/686727?lang=he,,2D,1119449,242
a5eff552-d032-4c0c-6bd6-bb14851b5063,2026-03-02 12:00:00+00,Is This Thing On?,English,Jerusalem,2026-03-08,14:30:00,Lev Cinema,https://ticket.lev.co.il/order/688866?lang=en,Regular,זה עובד,https://ticket.lev.co.il/order/688866?lang=he,,2D,1140498,242
1260592c-07ef-1894-4797-5eaa1bc68309,2026-03-02 12:00:00+00,Is This Thing On?,English,Jerusalem,2026-03-08,18:30:00,Lev Cinema,https://ticket.lev.co.il/order/582686?lang=en,Regular,זה עובד,https://ticket.lev.co.il/order/582686?lang=he,,2D,1140498,242
6e768198-1e35-019a-32ec-45fb18ceeb8b,2026-03-02 12:00:00+00,Is This Thing On?,English,Jerusalem,2026-03-08,21:50:00,Lev Cinema,https://ticket.lev.co.il/order/302987?lang=en,Regular,זה עובד,https://ticket.lev.co.il/order/302987?lang=he,,2D,1140498,242
361a9ba7-c011-4cad-0da5-369847b50e7a,2026-03-02 12:00:00+00,Marty Supreme,English,Jerusalem,2026-03-08,14:30:00,Lev Cinema,https://ticket.lev.co.il/order/305238?lang=en,Regular,מרטי סופרים,https://ticket.lev.co.il/order/305238?lang=he,,2D,1317288,242
63a25b64-c538-d8b6-1853-a0b0b52821c5,2026-03-02 12:00:00+00,Marty Supreme,English,Jerusalem,2026-03-08,15:50:00,Lev Cinema,https://ticket.lev.co.il/order/848467?lang=en,Regular,מרטי סופרים,https://ticket.lev.co.il/order/848467?lang=he,,2D,1317288,242
41a037a9-377c-c9e4-45a0-c9ff803fad57,2026-03-02 12:00:00+00,Marty Supreme,English,Jerusalem,2026-03-08,17:10:00,Lev Cinema,https://ticket.lev.co.il/order/559000?lang=en,Regular,מרטי סופרים,https://ticket.lev.co.il/order/559000?lang=he,,2D,1317288,242
bfb0fe08-87fd-4580-62e0-8e6a1d2e7a04,2026-03-02 12:00:00+00,Marty Supreme,English,Jerusalem,2026-03-08,18:50:00,Lev Cinema,https://ticket.lev.co.il/order/779789?lang=en,Regular,מרטי סופרים,https://ticket.lev.co.il/order/779789?lang=he,,2D,1317288,242
b4a9b59e-a6f0-ed9b-f2c0-4fc8d4861c99,2026-03-02 12:00:00+00,Marty Supreme,English,Jerusalem,2026-03-08,21:00:00,Lev Cinema,https://ticket.lev.co.il/order/706680?lang=en,Regular,מרטי סופרים,https://ticket.lev.co.il/order/706680?lang=he,,2D,1317288,242
f143bfb1-c6be-4239-69c5-6c183446c31c,2026-03-02 12:00:00+00,Marty Supreme,English,Jerusalem,2026-03-08,21:50:00,Lev Cinema,https://ticket.lev.co.il/order/711153?lang=en,Regular,מרטי סופרים,https://ticket.lev.co.il/order/711153?lang=he,,2D,1317288,242
743e9719-9ac1-4686-d1ab-9f070ed62920,2026-03-02 12:00:00+00,Queen Mom,French,Jerusalem,2026-03-08,14:30:00,Lev Cinema,https://ticket.lev.co.il/order/087962?lang=en,Regular,המלכה האם,https://ticket.lev.co.il/order/087962?lang=he,,2D,1063873,242
aa10e90f-39f2-526d-0c13-a8259e489ee8,2026-03-02 12:00:00+00,Queen Mom,French,Jerusalem,2026-03-08,18:30:00,Lev Cinema,https://ticket.lev.co.il/order/604480?lang=en,Regular,המלכה האם,https://ticket.lev.co.il/order/604480?lang=he,,2D,1063873,242
b97ff3ea-9bec-349c-2419-80ccee1d428b,2026-03-02 12:00:00+00,Queen Mom,French,Jerusalem,2026-03-08,21:50:00,Lev Cinema,https://ticket.lev.co.il/order/752343?lang=en,Regular,המלכה האם,https://ticket.lev.co.il/order/752343?lang=he,,2D,1063873,242
80484aaf-5ebf-62f8-9e18-b9e9ee8b6597,2026-03-02 12:00:00+00,Solo Mio,English,Jerusalem,2026-03-08,12:50:00,Lev Cinema,https://ticket.lev.co.il/order/948950?lang=en,Regular,להתאהב ברומא,https://ticket.lev.co.il/order/948950?lang=he,,2D,1291335,242
3a8beaf7-e7b0-8a51-c178-92fe0eac0bfc,2026-03-02 12:00:00+00,Solo Mio,English,Jerusalem,2026-03-08,15:00:00,Lev Cinema,https://ticket.lev.co.il/order/162913?lang=en,Regular,להתאהב ברומא,https://ticket.lev.co.il/order/162913?lang=he,,2D,1291335,242
2889cca4-f949-f850-c5c2-7ef661173e25,2026-03-02 12:00:00+00,Solo Mio,English,Jerusalem,2026-03-08,19:20:00,Lev Cinema,https://ticket.lev.co.il/order/492347?lang=en,Regular,להתאהב ברומא,https://ticket.lev.co.il/order/492347?lang=he,,2D,1291335,242
bde537eb-a21f-214e-3500-248b38a54ef1,2026-03-02 12:00:00+00,Solo Mio,English,Jerusalem,2026-03-08,21:50:00,Lev Cinema,https://ticket.lev.co.il/order/168460?lang=en,Regular,להתאהב ברומא,https://ticket.lev.co.il/order/168460?lang=he,,2D,1291335,242
08564918-946c-5294-f38a-93203c610064,2026-03-02 12:00:00+00,Somebody to Love,Italian,Jerusalem,2026-03-08,13:10:00,Lev Cinema,https://ticket.lev.co.il/order/324835?lang=en,Regular,השגעון שלנו,https://ticket.lev.co.il/order/324835?lang=he,,2D,1312157,242
cf0c342e-09dd-1f58-5ee9-9f5996129db5,2026-03-02 12:00:00+00,Somebody to Love,Italian,Jerusalem,2026-03-08,18:50:00,Lev Cinema,https://ticket.lev.co.il/order/868487?lang=en,Regular,השגעון שלנו,https://ticket.lev.co.il/order/868487?lang=he,,2D,1312157,242
572d570b-2b1f-0617-d9c1-4ba47d10e428,2026-03-02 12:00:00+00,The Soundman,Dutch,Jerusalem,2026-03-08,12:50:00,Lev Cinema,https://ticket.lev.co.il/order/383059?lang=en,Regular,רדיו בריסל,https://ticket.lev.co.il/order/383059?lang=he,,2D,1529023,242
bdc7a63c-3a4c-954d-493a-cf53783c00e4,2026-03-02 12:00:00+00,The Soundman,Dutch,Jerusalem,2026-03-08,15:00:00,Lev Cinema,https://ticket.lev.co.il/order/278435?lang=en,Regular,רדיו בריסל,https://ticket.lev.co.il/order/278435?lang=he,,2D,1529023,242
425d6c8f-db38-ba6c-6d32-adff4f64007e,2026-03-02 12:00:00+00,The Soundman,Dutch,Jerusalem,2026-03-08,17:10:00,Lev Cinema,https://ticket.lev.co.il/order/807627?lang=en,Regular,רדיו בריסל,https://ticket.lev.co.il/order/807627?lang=he,,2D,1529023,242
aafb96ce-e97c-5ffa-7555-87767fb85012,2026-03-02 12:00:00+00,The Soundman,Dutch,Jerusalem,2026-03-08,21:50:00,Lev Cinema,https://ticket.lev.co.il/order/255828?lang=en,Regular,רדיו בריסל,https://ticket.lev.co.il/order/255828?lang=he,,2D,1529023,242
210a45cf-5798-082d-0419-bf72f69ca3e3,2026-03-02 12:00:00+00,"""Wuthering Heights""",English,Jerusalem,2026-03-08,12:30:00,Yes Planet,https://tickets5.planetcinema.co.il/order/791743?lang=en,Regular,אנקת גבהים,https://tickets5.planetcinema.co.il/order/791743?lang=he,,2D,1316092,242
4bd74ce4-0121-5ad8-946e-ff7231b73c28,2026-03-02 12:00:00+00,"""Wuthering Heights""",English,Jerusalem,2026-03-08,13:15:00,Yes Planet,https://tickets5.planetcinema.co.il/order/415852?lang=en,Regular,אנקת גבהים,https://tickets5.planetcinema.co.il/order/415852?lang=he,,2D,1316092,242
a310eef9-c595-fa8e-5b65-6d09ffd12ca4,2026-03-02 12:00:00+00,"""Wuthering Heights""",English,Jerusalem,2026-03-08,15:10:00,Yes Planet,https://tickets5.planetcinema.co.il/order/161060?lang=en,Regular,אנקת גבהים,https://tickets5.planetcinema.co.il/order/161060?lang=he,,2D,1316092,242
3d0e3509-d614-c3a4-2527-fb7a20a1c80f,2026-03-02 12:00:00+00,"""Wuthering Heights""",English,Jerusalem,2026-03-08,16:00:00,Yes Planet,https://tickets5.planetcinema.co.il/order/771069?lang=en,Regular,אנקת גבהים,https://tickets5.planetcinema.co.il/order/771069?lang=he,,2D,1316092,242
42ba80ea-ab99-3082-c48d-3cc66c6dad66,2026-03-02 12:00:00+00,"""Wuthering Heights""",English,Jerusalem,2026-03-08,17:30:00,Yes Planet,https://tickets5.planetcinema.co.il/order/190954?lang=en,Regular,אנקת גבהים,https://tickets5.planetcinema.co.il/order/190954?lang=he,,2D,1316092,242
e62a6d9b-8bb4-a40b-ece0-c4ac479af273,2026-03-02 12:00:00+00,"""Wuthering Heights""",English,Jerusalem,2026-03-08,18:30:00,Yes Planet,https://tickets5.planetcinema.co.il/order/882215?lang=en,Regular,אנקת גבהים,https://tickets5.planetcinema.co.il/order/882215?lang=he,,2D,1316092,242
6bdcd32b-8a21-86c4-1cdc-350b0d588681,2026-03-02 12:00:00+00,"""Wuthering Heights""",English,Jerusalem,2026-03-08,20:10:00,Yes Planet,https://tickets5.planetcinema.co.il/order/303485?lang=en,Regular,אנקת גבהים,https://tickets5.planetcinema.co.il/order/303485?lang=he,,2D,1316092,242
32d5c6d7-2344-b570-9055-02955978e1e5,2026-03-02 12:00:00+00,DJ Ahmet,Macedonian,Jerusalem,2026-03-08,11:00:00,Yes Planet,https://tickets5.planetcinema.co.il/order/307861?lang=en,Regular,להזיז הרים,https://tickets5.planetcinema.co.il/order/307861?lang=he,,2D,1400743,242
0265325e-a542-d2da-0542-9d84dba6e09d,2026-03-02 12:00:00+00,DJ Ahmet,Macedonian,Jerusalem,2026-03-08,16:00:00,Yes Planet,https://tickets5.planetcinema.co.il/order/471242?lang=en,Regular,להזיז הרים,https://tickets5.planetcinema.co.il/order/471242?lang=he,,2D,1400743,242
5ad8c8bc-7bce-19c2-c91f-87a7fe0cff0e,2026-03-02 12:00:00+00,DJ Ahmet,Macedonian,Jerusalem,2026-03-08,21:30:00,Yes Planet,https://tickets5.planetcinema.co.il/order/861234?lang=en,Regular,להזיז הרים,https://tickets5.planetcinema.co.il/order/861234?lang=he,,2D,1400743,242
c0a9614c-7265-09ad-b787-aaf0aa1d0634,2026-03-02 12:00:00+00,GOAT,English,Jerusalem,2026-03-08,10:20:00,Yes Planet,https://tickets5.planetcinema.co.il/order/544308?lang=en,Regular,להעז בגדול,https://tickets5.planetcinema.co.il/order/544308?lang=he,,2D,1297842,242
fa293a96-08da-0bdf-3e24-77af9ffee387,2026-03-02 12:00:00+00,GOAT,English,Jerusalem,2026-03-08,12:30:00,Yes Planet,https://tickets5.planetcinema.co.il/order/395626?lang=en,Regular,להעז בגדול,https://tickets5.planetcinema.co.il/order/395626?lang=he,,2D,1297842,242
4e6e9d50-c373-d509-da62-d9a9974d8118,2026-03-02 12:00:00+00,GOAT,English,Jerusalem,2026-03-08,15:10:00,Yes Planet,https://tickets5.planetcinema.co.il/order/256076?lang=en,Regular,להעז בגדול,https://tickets5.planetcinema.co.il/order/256076?lang=he,,2D,1297842,242
7745cacc-86e2-4783-4d76-6da992365b17,2026-03-02 12:00:00+00,GOAT,English,Jerusalem,2026-03-08,17:30:00,Yes Planet,https://tickets5.planetcinema.co.il/order/668079?lang=en,Regular,להעז בגדול,https://tickets5.planetcinema.co.il/order/668079?lang=he,,2D,1297842,242
c23fcda2-1042-f74c-720c-b62ff7428b27,2026-03-02 12:00:00+00,GOAT,English,Jerusalem,2026-03-08,20:10:00,Yes Planet,https://tickets5.planetcinema.co.il/order/093895?lang=en,Regular,להעז בגדול,https://tickets5.planetcinema.co.il/order/093895?lang=he,,2D,1297842,242
4d415774-f916-f56f-5c73-54a4b7c18e20,2026-03-02 12:00:00+00,GOAT,English,Jerusalem,2026-03-08,21:50:00,Yes Planet,https://tickets5.planetcinema.co.il/order/699662?lang=en,Regular,להעז בגדול,https://tickets5.planetcinema.co.il/order/699662?lang=he,,2D,1297842,242
b898d446-2b89-643d-94fa-53a9d23480e9,2026-03-02 12:00:00+00,"Good Luck, Have Fun, Don't Die",English,Jerusalem,2026-03-08,11:00:00,Yes Planet,https://tickets5.planetcinema.co.il/order/324702?lang=en,Regular,"בהצלחה, תהנו, אל תמותו",https://tickets5.planetcinema.co.il/order/324702?lang=he,,2D,1119449,242
fc24e7a6-bc25-97f4-3315-950ad754fd55,2026-03-02 12:00:00+00,"Good Luck, Have Fun, Don't Die",English,Jerusalem,2026-03-08,18:30:00,Yes Planet,https://tickets5.planetcinema.co.il/order/767884?lang=en,Regular,"בהצלחה, תהנו, אל תמותו",https://tickets5.planetcinema.co.il/order/767884?lang=he,,2D,1119449,242
6faa01b6-2eac-1753-7cde-ae93ca6aada9,2026-03-02 12:00:00+00,Is This Thing On?,English,Jerusalem,2026-03-08,10:20:00,Yes Planet,https://tickets5.planetcinema.co.il/order/261782?lang=en,Regular,זה עובד,https://tickets5.planetcinema.co.il/order/261782?lang=he,,2D,1140498,242
15453673-6bb5-0251-bab4-8fc69c95a579,2026-03-02 12:00:00+00,Is This Thing On?,English,Jerusalem,2026-03-08,12:30:00,Yes Planet,https://tickets5.planetcinema.co.il/order/491667?lang=en,Regular,זה עובד,https://tickets5.planetcinema.co.il/order/491667?lang=he,,2D,1140498,242
58b37d2b-e7db-09ed-13ee-f76f746731f9,2026-03-02 12:00:00+00,Is This Thing On?,English,Jerusalem,2026-03-08,15:10:00,Yes Planet,https://tickets5.planetcinema.co.il/order/856578?lang=en,Regular,זה עובד,https://tickets5.planetcinema.co.il/order/856578?lang=he,,2D,1140498,242
2f6d067c-2168-3b31-d89c-97f2e6f50c02,2026-03-02 12:00:00+00,Is This Thing On?,English,Jerusalem,2026-03-08,20:10:00,Yes Planet,https://tickets5.planetcinema.co.il/order/765527?lang=en,Regular,זה עובד,https://tickets5.planetcinema.co.il/order/765527?lang=he,,2D,1140498,242
be60c992-1481-5b51-0aaa-a64cbc80aba4,2026-03-02 12:00:00+00,Is This Thing On?,English,Jerusalem,2026-03-08,21:50:00,Yes Planet,https://tickets5.planetcinema.co.il/order/974297?lang=en,Regular,זה עובד,https://tickets5.planetcinema.co.il/order/974297?lang=he,,2D,1140498,242
1cd2918b-b812-740c-871b-60694fd4d293,2026-03-02 12:00:00+00,Marty Supreme,English,Jerusalem,2026-03-08,10:20:00,Yes Planet,https://tickets5.planetcinema.co.il/order/484122?lang=en,Regular,מרטי סופרים,https://tickets5.planetcinema.co.il/order/484122?lang=he,,2D,1317288,242
d5463058-f1bc-bdb5-212d-b4bcbd4059f6,2026-03-02 12:00:00+00,Marty Supreme,English,Jerusalem,2026-03-08,11:00:00,Yes Planet,https://tickets5.planetcinema.co.il/order/232903?lang=en,Regular,מרטי סופרים,https://tickets5.planetcinema.co.il/order/232903?lang=he,,2D,1317288,242
df8a8409-85f2-1f8b-6e3d-3e42f803bb2e,2026-03-02 12:00:00+00,Marty Supreme,English,Jerusalem,2026-03-08,12:30:00,Yes Planet,https://tickets5.planetcinema.co.il/order/336391?lang=en,Regular,מרטי סופרים,https://tickets5.planetcinema.co.il/order/336391?lang=he,,2D,1317288,242
5e15e898-21fb-37a7-16e7-12731e81a606,2026-03-02 12:00:00+00,Marty Supreme,English,Jerusalem,2026-03-08,13:15:00,Yes Planet,https://tickets5.planetcinema.co.il/order/070334?lang=en,Regular,מרטי סופרים,https://tickets5.planetcinema.co.il/order/070334?lang=he,,2D,1317288,242
361779bc-cac2-0856-87e9-e164b464c2fe,2026-03-02 12:00:00+00,Marty Supreme,English,Jerusalem,2026-03-08,15:10:00,Yes Planet,https://tickets5.planetcinema.co.il/order/427369?lang=en,Regular,מרטי סופרים,https://tickets5.planetcinema.co.il/order/427369?lang=he,,2D,1317288,242
4dddfac1-df15-9170-152e-3f5dea96f7d2,2026-03-02 12:00:00+00,Marty Supreme,English,Jerusalem,2026-03-08,16:00:00,Yes Planet,https://tickets5.planetcinema.co.il/order/628936?lang=en,Regular,מרטי סופרים,https://tickets5.planetcinema.co.il/order/628936?lang=he,,2D,1317288,242
